danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,ID,duration_ms,time_signature,genre,song_name
0.881,0.666,6,-9.155,0,0.378,0.0466,2.02e-06,0.119,0.78,183.094,audio_features,6LC4vlTlG7MPZ6wYRXGPC8,253893,4,Hiphop,Do What U Feel
0.472,0.974,7,-2.935,1,0.174,0.0136,1.3e-06,0.289,0.131,119.899,audio_features,33xvfG6t4wWvv4TQa6zNy4,112683,3,Trap Metal,Gump!
0.852,0.377,10,-7.38,0,0.0679,0.397,0.00651,0.128,0.312,116.011,audio_features,1DNck0x9J51ZEnWHyh8JY5,150831,4,Dark Trap,Sega Hell
0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.372,0.675,210.544,audio_features,4v5kAh2wWyCSuKuhMJK8u6,220640,4,RnB,Long Way 2 Go
0.759,0.804,1,-2.779,1,0.0763,0.00657,0.00151,0.159,0.132,184.016,audio_features,2IAxsZO6SXSMDxOdjMkAPW,129139,4,Trap Metal,All Outta Oil
0.793,0.591,2,-6.691,1,0.0395,0.00793,2.1e-05,0.105,0.27,139.913,audio_features,1x3LzbXD38R9brbjNUxQO3,261703,4,Hiphop,Cutting Ties
0.864,0.729,2,-4.621,1,0.275,0.00908,0.0,0.105,0.285,203.982,audio_features,4iO6aCCNBAN2TGTD5JYIiq,124033,4,Underground Rap,Case 19 (feat. 6ix9ine)
0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99,audio_features,2pg2TiYo9Rb8KeB5JjP7jS,276960,4,RnB,Sativa
0.864,0.871,1,-3.628,1,0.121,0.0221,2.77e-06,0.734,0.624,126.005,audio_features,7gkTXJ8ZyNr0NNaZmVWUhw,121965,4,Dark Trap,Pump Fake
0.798,0.765,7,-3.807,1,0.124,0.00995,0.804,0.0978,0.321,150.081,audio_features,3sTkKkxwaoem3ErzJDo8zS,102514,4,Trap Metal,GetTheFuckBack
0.831,0.87,0,-3.084,1,0.155,0.0169,0.000588,0.106,0.782,139.97,audio_features,4YVKdp9VfIbI9TTrimFzMA,106341,4,Underground Rap,What The Fuck Is Happening
0.771,0.513,8,-7.156,0,0.0778,0.434,1.21e-05,0.0985,0.51,142.049,audio_features,4ot7u8Ij91aHKohSV2QYZi,122813,4,RnB,Water
0.574,0.749,9,-7.492,0,0.0381,0.00706,0.115,0.0896,0.286,219.96,audio_features,5pNoaVETdaomnAi8hNIu8j,250812,4,Dark Trap,Philophobia
0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,audio_features,1nInOsHbtotAmEOQhtvnzP,221947,4,Pop,Stronger (What Doesn't Kill You)
0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,audio_features,2gTdDMpNxIRFSiu7HutMCg,169397,4,Underground Rap,I Think I'm OKAY (with YUNGBLUD & Travis Barker)
0.524,0.768,1,-8.333,0,0.47,0.437,0.0,0.103,0.475,166.145,audio_features,1rigvEOBalxC1oEJ7GQhFt,174757,4,Underground Rap,'96 Bulls
0.776,0.787,1,-4.596,0,0.0382,0.0114,0.426,0.118,0.0371,200.006,audio_features,2Oio9nLCd1vuOZSg3lMcf4,338286,4,Dark Trap,Mirror Room
0.83,0.631,0,-4.949,1,0.296,0.126,0.224,0.12,0.358,129.021,audio_features,0PeWHVfXWa2rgosd8sURLn,125557,4,Underground Rap,Consecutive Normal Punches (feat. Buddy)
0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,110886,4,Dark Trap,Hope
0.733,0.722,0,-5.07,1,0.0842,0.0359,6.34e-06,0.111,0.29,135.97,audio_features,56yyecUavZFNRc9W5t0P8O,222027,4,Dark Trap,CASH COW
0.64,0.216,6,-19.345,1,0.059,0.649,1.35e-05,0.106,0.0543,180.056,audio_features,2A7J1lJ7km8FkGrFvapIar,192000,4,Underground Rap,Dead Lovell
0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.241,0.247,166.762,audio_features,2NSWi83peog6gHerzlMCqU,143713,4,Underground Rap,Love Me More
0.434,0.945,4,-3.86,0,0.107,0.00125,0.000351,0.397,0.156,136.511,audio_features,6ubRoHOAfKLqdltvbbRGp4,98952,4,Trap Metal,FUCKKKK! (FUCKISUP)
0.703,0.736,9,-3.779,0,0.107,0.129,0.0,0.313,0.629,154.946,audio_features,1IVAbwWlR6l0OtFjn00Zpp,163355,4,Rap,Pretty Thang
0.575,0.957,11,-3.866,1,0.527,0.0327,0.0194,0.793,0.248,199.938,audio_features,0LskkQfl3CgOVXTp35AuLM,150000,4,Trap Metal,Returning to Salem
0.805,0.604,11,-4.466,0,0.106,0.501,0.0,0.115,0.391,159.923,audio_features,0jmovjkvarVaUm1GXLS67C,169295,4,Dark Trap,Delusions Of Grandeur
0.485,0.578,5,-9.258,0,0.0446,0.298,0.0,0.217,0.0656,126.006,audio_features,4ZfseXX84WDBDLcCATDmHC,140952,4,Dark Trap,Into Dust
0.551,0.832,1,-4.96,1,0.0441,0.00272,5.04e-06,0.102,0.518,111.482,audio_features,0cxmetxmmOYNkE2FW8kl8a,186223,4,Underground Rap,Here For Nothing
0.566,0.724,1,-4.574,1,0.323,0.00102,0.0,0.158,0.407,81.774,audio_features,1eLSF6HfrRA0AsNmTkUlKx,225267,4,Rap,"King's Dead (with Kendrick Lamar, Future & James Blake)"
0.547,0.639,2,-6.958,1,0.117,0.0137,0.0,0.305,0.399,180.196,audio_features,2DBxhQbwnuXDioUVdL33S2,161947,4,Underground Rap,Kill Us All (feat. Denzel Curry)
0.401,0.736,9,-4.99,1,0.311,0.104,0.0571,0.198,0.301,200.072,audio_features,2LymrmdPzZttyG6fNQCuym,126003,4,Dark Trap,TaleOfAGhost (Prod. The Virus and Antidote)
0.698,0.572,2,-7.735,1,0.198,0.135,0.0,0.154,0.391,142.892,audio_features,3calQ6T24KiVOWlRKr7rfl,176959,4,Underground Rap,Bleed
0.683,0.64,8,-9.671,0,0.0566,0.521,0.0,0.108,0.313,120.073,audio_features,0vmubLhjy3Y1hJWNLMU94A,159530,4,Rap,Overseas
0.815,0.731,8,-2.846,0,0.0619,0.0741,0.729,0.11,0.69,164.54,audio_features,5omzp9YnaYeuY3j0PgYGKa,176160,4,Underground Rap,Lookin' for da Chewin'
0.564,0.924,6,-4.014,0,0.773,0.162,5.24e-06,0.0883,0.438,158.946,audio_features,1Wxw1rdqRA8SpAoSljNexK,163998,3,Trap Metal,(DON'T) LOOK AT ME
0.68,0.843,1,-4.919,1,0.241,0.22,3.02e-05,0.378,0.743,163.916,audio_features,4go2hxLM6ijk0K76ZY0Nhd,192067,4,Underground Rap,Goldie
0.84,0.811,11,-3.243,0,0.0498,0.213,0.0,0.258,0.71,145.025,audio_features,1N8moY6H0eThviK71VhTzY,190345,4,Underground Rap,My Year
0.637,0.343,7,-16.118,0,0.0372,0.347,0.911,0.071,0.0395,127.996,audio_features,0buI3bJzsbFyLLQZnqb4Fr,262505,4,Dark Trap,Go Away
0.607,0.99,8,-3.184,1,0.398,0.163,0.0,0.152,0.657,120.037,audio_features,0Uk7KePHIWhRnH4pMFPFI4,176091,4,Underground Rap,Insomnia
0.802,0.468,1,-8.629,1,0.0378,0.248,0.000601,0.32,0.586,129.937,audio_features,64KrFHj9p5AyCX2yZQr4YJ,343960,4,RnB,Stranger in Moscow
0.698,0.718,5,-6.744,0,0.368,0.4,0.0,0.0983,0.944,185.982,audio_features,4lcs91e9h7a3wrpC8oq6mf,145140,4,Underground Rap,Let Up
0.752,0.705,1,-4.893,0,0.138,0.125,0.0,0.0919,0.694,129.966,audio_features,5geeTRRcsIg0MS5TvtBtHU,240375,4,RnB,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)"
0.575,0.684,1,-6.007,1,0.325,0.299,0.0,0.614,0.926,172.155,audio_features,0DdpxWfVvUGgkJv5536tiF,204040,4,RnB,Sexy Can I feat. Yung Berg
0.754,0.448,0,-9.49,1,0.125,0.221,0.343,0.107,0.443,160.064,audio_features,633UotEYATJn1qo2h0DqqY,134684,4,Dark Trap,2 Hearts
0.629,0.511,1,-8.651,1,0.0326,0.114,3.91e-06,0.0588,0.181,128.038,audio_features,2EAC4DlyUFDdi1VwnmfU7n,331240,4,RnB,All My Life
0.813,0.244,1,-15.851,1,0.421,0.0124,0.0,0.0645,0.315,129.905,audio_features,16oODLK14g6X0us2skUal8,178469,4,Underground Rap,Unleashin Sum
0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,audio_features,7AQim7LbvFVZJE3O8TYgf2,146520,4,Underground Rap,Fuck Love (feat. Trippie Redd)
0.734,0.693,2,-6.227,0,0.056,0.0232,0.0,0.225,0.332,78.005,audio_features,2TC0UrhFXiJWH5HWO9bUVq,149145,4,Rap,Hatchback
0.604,0.345,3,-10.72,0,0.0585,0.686,0.761,0.124,0.257,150.031,audio_features,2GkBYh4ODIoDagHvAoqYFW,102464,4,Trap Metal,Who Is Freddie Dredd?
0.819,0.57,7,-9.313,1,0.374,0.00267,0.0,0.0692,0.694,176.241,audio_features,5mkomITkLOQpbE1ZHbyy8O,320172,4,Hiphop,Dopeman - Remix
0.856,0.597,1,-6.539,1,0.631,0.057,0.0,0.144,0.33,160.036,audio_features,7bvf0BXQF6HfHBJ7ldtcvN,113256,4,Underground Rap,Hoes Mad (x24)
0.833,0.646,10,-8.015,0,0.0361,0.458,0.387,0.0845,0.295,115.005,audio_features,3PgRUeQuuY94FkKdDBbKvq,152348,4,Underground Rap,PAIN
0.507,0.706,1,-6.726,0,0.205,0.0143,0.0,0.0935,0.411,179.87,audio_features,7gXgq77zYnvwp0w2fNZcwu,163499,4,Underground Rap,Dark Web
0.842,0.444,1,-7.97,1,0.448,0.0351,0.0,0.13,0.161,130.153,audio_features,2vNO7Q8NR0IeFTzK1NI3SF,180000,4,Underground Rap,Vixen
0.646,0.558,0,-9.988,1,0.0399,0.00855,0.595,0.0956,0.0889,126.025,audio_features,6pvhX3FcE81fUSGGHwybGV,243853,4,Dark Trap,Set Me Free
0.411,0.146,0,-13.758,1,0.034,0.896,4.28e-06,0.114,0.201,105.386,audio_features,6jv90qaFgV2r8jDZfwp7vo,195187,4,Emo,Altijd Wel Iemand
0.795,0.556,8,-8.292,1,0.289,0.591,0.0,0.358,0.687,141.112,audio_features,60CtMqVYhd1fuyLKa38MWu,175927,4,Underground Rap,Jungle
0.544,0.843,9,-6.773,1,0.155,0.0182,0.0509,0.44,0.112,145.026,audio_features,1813ciEjNbGOBs1pou6GRd,240000,4,Dark Trap,No Marks of Despair This Time
0.47,0.498,5,-8.063,0,0.423,0.354,0.0,0.156,0.334,160.082,audio_features,5F7BvXBv3c68a5eTLd0k1r,108408,4,Underground Rap,On the Run
0.7,0.717,7,-6.706,1,0.219,0.448,0.0485,0.108,0.326,160.103,audio_features,3YipGKsVarxpiewbdMqgMV,133969,4,Dark Trap,Mask On
0.652,0.527,8,-9.929,1,0.0527,0.0636,0.0,0.33,0.41,159.918,audio_features,08MswKMv1sTslrgWfd7vt0,243253,4,RnB,Gangsta's Paradise
0.711,0.867,11,-1.981,0,0.32,0.152,0.0,0.0552,0.414,161.966,audio_features,0dQO6DOVHvrfl7DQwO97RE,214564,4,Underground Rap,If I Tell You
0.834,0.608,1,-5.176,1,0.163,0.00803,0.0,0.107,0.183,160.016,audio_features,33T5PVpJ9mi07Vm4CTKwkh,181221,4,Rap,Both Sides (feat. Lil Baby)
0.791,0.212,1,-18.307,1,0.388,0.753,1.81e-05,0.0753,0.346,190.148,audio_features,2kRnOLVglBlwx5XZI7X1uQ,144000,4,Hiphop,ODE 2 U
0.64,0.819,7,-4.108,1,0.455,0.533,0.0,0.156,0.623,166.012,audio_features,0D21XvHcVsIvJM6FcGY2BT,234526,4,Rap,OOOUUU
0.416,0.848,7,-3.948,1,0.0455,0.000894,0.0,0.0952,0.436,153.108,audio_features,22yrCN5EhmxONNIVxet3CC,241027,4,Emo,I'd Hate To Be You When People Find Out What This Song Is About
0.858,0.398,1,-11.306,1,0.0598,0.00888,0.0,0.112,0.258,194.952,audio_features,0Yp3wCUpjrG7NWWPDpmQXm,216520,4,Underground Rap,Paranoid (feat. B.o.B)
0.361,0.744,1,-7.09,1,0.0488,0.0124,0.559,0.191,0.0367,151.717,audio_features,0vunKL0vV4lGyRzSbEj9wb,293885,4,Dark Trap,Girl Money
0.674,0.565,1,-9.427,1,0.183,0.0298,0.0212,0.25,0.247,160.962,audio_features,7jaFt0gvcqttkOFcerdvic,173152,4,Underground Rap,Envy
0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,261493,4,Underground Rap,Laugh Now Cry Later (feat. Lil Durk)
0.866,0.811,5,-4.566,1,0.241,0.00156,0.000199,0.109,0.775,169.999,audio_features,4s4y5IKiOKG0Az0kUt9rSR,98664,4,Underground Rap,On Me
0.792,0.571,8,-7.539,0,0.094,0.301,0.0,0.1,0.556,99.999,audio_features,1iPBD72u3nAyFEeardYuBV,139200,4,Rap,Kamikaze
0.624,0.449,6,-10.505,0,0.632,0.487,0.0,0.0821,0.838,89.09,audio_features,76mBVlQEebYzbbce1PLABL,138736,4,Rap,Dead Beat Freestyle
0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,audio_features,34ceTg8ChN5HjrqiIYCn9Q,232000,4,RnB,Miss Independent
0.689,0.737,9,-4.516,1,0.0268,0.00482,0.0,0.0777,0.47,140.0,audio_features,4pSPMXaCjbaV3VSzZQYC7H,207893,4,Pop,Who Knew
0.656,0.617,1,-3.497,1,0.0304,0.155,0.0,0.0933,0.539,184.17,audio_features,0XNbfJWwx1mItOc0qOmy18,96053,4,Hiphop,2 Points
0.582,0.951,3,-1.747,0,0.035,0.00647,0.38,0.033,0.386,139.987,audio_features,2UunhAt7H0fJku0gZFuhaQ,198857,4,Dark Trap,Flayed
0.546,0.155,0,-14.378,1,0.0428,0.987,6.02e-05,0.18,0.512,144.662,audio_features,30Co9eN7JHPf1i2wEyVSMJ,199800,4,Emo,Nothing Like Us
0.744,0.871,1,-3.105,1,0.276,0.452,0.0,0.105,0.624,180.166,audio_features,661c0RssF9QbkyBoqcwGRx,257833,4,Hiphop,Sprague Street
0.8,0.776,11,-3.869,0,0.104,0.146,0.0,0.218,0.919,114.999,audio_features,1o4hpLoyk5M8Bhp24doF8x,260427,4,RnB,Dangerous
0.633,0.872,2,-6.683,1,0.0572,0.0529,0.0071,0.122,0.0395,124.602,audio_features,2IFvff20c6K7ctwvZjMYFm,203610,4,Dark Trap,Deluded
0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,216880,4,Emo,In the End
0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,audio_features,5OOkp4U9P9oL23maHFHL1h,246761,4,RnB,Panda
0.835,0.685,8,-8.74,1,0.084,0.0679,0.0,0.212,0.216,123.03,audio_features,6EvMcFtPr8PwztCi0QpJOG,120976,4,Underground Rap,Vertigo
0.618,0.845,2,0.175,1,0.132,0.114,0.0,0.415,0.486,171.921,audio_features,5mqzhMuUpvnMfwNz6iepmO,181720,4,RnB,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2"
0.877,0.6,0,-5.956,1,0.311,0.25,0.0,0.0739,0.566,159.986,audio_features,48XLp95UmQJ1fxixhC23Tw,168750,4,Underground Rap,Ysl
0.549,0.61,0,-7.734,0,0.366,0.414,0.0,0.222,0.467,148.302,audio_features,5ga6MyJXOoInY2cEQ04RDL,297279,4,Hiphop,Keep on Slippin (feat. Vic Mensa)
0.82,0.691,6,-6.646,0,0.0723,0.0115,0.0,0.344,0.683,142.027,audio_features,2UbGTULrgk641ZzV4vWfXK,135739,4,Underground Rap,TIC TOC
0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,audio_features,57vxBYXtHMk6H1aD29V7PU,200080,4,Rap,Heartless
0.688,0.83,8,-3.088,1,0.486,0.736,0.0,0.0951,0.112,144.576,audio_features,0VzfpwlCGWAnkpqLERPvpB,172085,4,Underground Rap,Don't Start
0.228,0.753,1,-4.132,1,0.037,0.00149,0.0,0.108,0.291,170.878,audio_features,37D1Y1MCcsum2FSCJ01P28,214573,4,Emo,When You See My Friends
0.506,0.535,2,-8.336,0,0.0368,0.0921,0.00164,0.81,0.116,130.024,audio_features,5iAiulm4dJCKaQGjpzqo71,284308,4,Dark Trap,Scintilla
0.702,0.757,11,-3.435,1,0.0305,7.19e-05,4.72e-06,0.361,0.822,121.993,audio_features,3cEDLJmmblhqd5daJmMJHU,221933,4,Emo,Headlight Disco
0.592,0.934,2,-4.611,1,0.0795,0.000734,5.23e-05,0.116,0.332,179.954,audio_features,4JZPpdcRWfAKK5n8o1dArz,196624,4,Underground Rap,המוסׁE
0.683,0.732,0,-5.775,0,0.278,0.00664,0.0,0.327,0.289,139.98,audio_features,3JtXYKbAHFehDWbLpeY8B2,116571,4,Underground Rap,RTPT
0.699,0.849,1,-3.865,1,0.192,0.0464,0.0,0.132,0.479,160.031,audio_features,7BfOFjMN1Oa4vdDyQVzt1p,204000,4,Trap Metal,KILL CXNFIRMED.
0.619,0.476,9,-10.726,1,0.184,0.415,1.94e-06,0.259,0.644,160.302,audio_features,08i42D0mUrUQjilDaORT8x,259773,4,Hiphop,The Aura
0.938,0.414,6,-11.736,0,0.152,0.0173,0.000103,0.106,0.0598,140.956,audio_features,0PG1SS6oXYSigmlrozEIlf,130112,4,Underground Rap,Hotboy
0.686,0.683,1,-8.639,1,0.136,0.0123,0.422,0.0914,0.159,135.043,audio_features,0rRQJqAqyIOEKmanQy978L,325567,4,Dark Trap,Qualm
0.95,0.508,8,-5.176,1,0.0921,0.0092,0.0,0.0946,0.438,122.963,audio_features,4Aw3DJWMTGXVgAdAzAAI02,177699,4,Underground Rap,Backwards (feat. Meek Mill)
0.74,0.521,2,-8.286,1,0.186,0.387,0.0,0.0756,0.564,145.001,audio_features,7DfcL0itvjDbILO60RmPtr,168750,4,Underground Rap,Thuggin By Ma Self
0.8,0.564,8,-5.817,1,0.4,0.0287,1.65e-06,0.112,0.318,139.989,audio_features,7sjFIZ1g5QLJLGja3k592K,150857,4,Dark Trap,44 BullDog
0.665,0.452,7,-9.766,1,0.091,0.051,0.0,0.0907,0.272,162.016,audio_features,4fhoGi2a8os5lcLzT4glaw,175357,4,Dark Trap,How Da Game Go
0.401,0.935,0,-3.849,0,0.174,0.00374,0.205,0.178,0.04,131.982,audio_features,2iUFRMQOy9RXTQthDMmf33,240005,4,Dark Trap,Overdrive
0.712,0.668,4,-8.526,0,0.0386,0.0501,0.0,0.253,0.217,172.036,audio_features,5A5I22otsloR7rmsiIq0R8,123587,4,Dark Trap,HighSchool
0.496,0.55,1,-7.204,0,0.289,0.0551,0.0,0.0803,0.53,192.894,audio_features,3j56vfyGrwshtLmT95rfxh,225149,4,RnB,Up All Night
0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,audio_features,1gyee1JuFFiP476LQpRMYU,238400,3,Emo,The Red
0.457,0.648,7,-5.762,1,0.0552,0.0114,1.69e-05,0.212,0.736,160.021,audio_features,0vVkuvsZVOC83mgZAtemK5,111210,4,Hiphop,Let Me Down
0.605,0.553,10,-10.845,0,0.101,0.274,0.0152,0.184,0.62,152.076,audio_features,2I88NEWpKrAPZuapXNV5G6,185617,4,RnB,Belong to You (feat. 6LACK)
0.457,0.882,2,-4.92,0,0.0529,0.000654,0.0,0.332,0.281,184.192,audio_features,5colqK4X2utxb1opX2TF0b,209627,4,Emo,Devotion and Desire
0.379,0.674,8,-5.762,0,0.0305,0.0059,1.04e-05,0.0957,0.0644,199.594,audio_features,2IhtdzQ6JKAlYteLzT4q4z,325500,3,Hiphop,Apathy
0.783,0.321,8,-10.534,1,0.0499,0.00243,0.509,0.281,0.145,130.011,audio_features,5AGFNLc9O9rKgGNjeDAXAU,162481,4,Dark Trap,Victim
0.764,0.676,11,-6.761,0,0.0927,0.389,0.0,0.215,0.461,194.04,audio_features,3NWrHCwvyII4fTx05PN3IO,197938,4,RnB,Enjoy Yourself (feat. Karol G)
0.488,0.871,9,-5.172,1,0.0699,0.153,0.0283,0.868,0.437,177.88,audio_features,7yXkyxotSbVF1mkP2KNjEA,190403,4,Hiphop,90's Green Screen
0.838,0.609,8,-5.161,0,0.0502,0.231,0.0,0.0983,0.6,127.963,audio_features,67LB1vZuG114LqRN8h8bQ2,143825,4,Rap,Recap (feat. Don Toliver)
0.804,0.823,1,-5.422,0,0.256,0.0812,0.0,0.0794,0.719,174.644,audio_features,0Y1wsOHYGbNNNGeYjQJ8BL,300200,4,Underground Rap,Temperature's Rising (feat. Crystal Johnson)
0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,196.108,audio_features,1jRzdY7oUBOhrylNtiMtBD,256973,4,Hiphop,Shake Ya Ass
0.749,0.908,1,-10.639,1,0.47,0.0752,1.77e-05,0.0959,0.227,145.061,audio_features,3tSZq3pQg2FOSo1bABTr9S,142763,4,Trap Metal,Packet Loss
0.768,0.755,10,-2.841,0,0.393,0.102,0.0,0.36,0.593,168.059,audio_features,6dJR8M8Q8FnpHiPJ9jBagv,190668,4,Underground Rap,Death of 150
0.82,0.433,1,-7.251,1,0.242,0.0203,0.0,0.169,0.352,150.071,audio_features,4XUD2CnwseTFwKDlKLqT5j,144149,4,Rap,Bitch From Da Souf
0.594,0.644,2,-7.271,1,0.133,0.012,1.98e-05,0.182,0.233,143.129,audio_features,4KTFcXJcayX6ZhWXgPeJia,215760,4,Underground Rap,Welcome To The Party
0.714,0.609,3,-7.683,0,0.17,0.194,0.0,0.126,0.778,140.206,audio_features,1RSzyxqtIO4yX3EyiV4zT5,123480,4,Rap,Whoopty
0.735,0.953,5,-3.644,1,0.17,0.567,0.00106,0.125,0.961,135.972,audio_features,44g5nauCdQyFmcR4S0FRFj,112980,4,Dark Trap,Cool Guy Syndrome
0.808,0.752,1,-6.224,0,0.373,0.138,0.0,0.0885,0.504,183.95,audio_features,4urStIXOxOAHf4KmQtbm3N,190511,4,Underground Rap,9 Shots
0.677,0.64,0,-6.094,1,0.139,0.103,0.0,0.515,0.159,129.97,audio_features,0zygOcApSt5P7zCIknN5ek,177084,4,Underground Rap,Fuck How You Feel
0.429,0.456,8,-6.341,1,0.0365,2.74e-05,0.603,0.0863,0.059,116.492,audio_features,3dyMa6Cq2mDgxbvTeL6zD5,78299,4,Trap Metal,NotInService
0.393,0.918,9,-4.969,1,0.0567,0.000265,0.0,0.114,0.342,161.017,audio_features,6xOtKddPrdmIsZ9p8XkFHo,250853,4,Emo,End of the World
0.351,0.785,0,-4.391,0,0.0377,0.00898,0.0,0.143,0.112,128.782,audio_features,4Fodsx3f7AxrIKqGoNM1nB,186531,4,Dark Trap,You Better Fight
0.688,0.32,0,-13.037,1,0.0515,0.306,0.00117,0.109,0.241,118.095,audio_features,3JXExdtDtnBplUZdSCMFlS,121704,4,Underground Rap,LifeAsAMelody
0.675,0.639,5,-8.343,1,0.028,0.00272,0.448,0.045,0.194,215.974,audio_features,7e2zY9lgadNj0KyRniAIkI,137788,4,Dark Trap,Old No. 77
0.843,0.685,2,-5.781,1,0.263,0.0704,0.000172,0.0869,0.5,162.906,audio_features,4Mbjhgc5fPGA2XIdt3yuKz,153537,4,Underground Rap,Toronto
0.757,0.946,5,-4.171,1,0.0447,0.151,0.0,0.295,0.351,140.056,audio_features,2VHrAUlfqrgrnsgGpiQvg7,111490,4,Underground Rap,Not Much To Look At
0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.926,129.939,audio_features,2v5JTeM6hSmi5wWy7jiwrI,233613,4,Underground Rap,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)
0.861,0.329,1,-9.838,1,0.529,0.0377,0.0,0.235,0.541,142.935,audio_features,7qPna8lbP4vZxSsaqEPKEn,188011,4,Underground Rap,Composure
0.653,0.754,7,-9.847,1,0.0355,2.84e-05,0.916,0.144,0.0397,118.028,audio_features,6M8lvThFcokC6O4jbiVb57,212326,4,Dark Trap,Aureolin
0.922,0.59,8,-8.065,1,0.118,0.0279,0.0,0.131,0.165,120.041,audio_features,17QvK29kQKSS22CaTVMg39,143962,4,Dark Trap,Air Headz
0.579,0.89,1,-4.942,1,0.361,0.111,0.0,0.117,0.324,170.972,audio_features,21lQwNbCRDkCbAgK3Y8zON,203630,4,Trap Metal,YOURHOMIEWACK x BROLYBROLYBROLY
0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,audio_features,18lR4BzEs7e3qzc0KVkTpU,205613,4,Emo,What I've Done
0.223,0.66,9,-8.275,1,0.0404,0.0307,0.958,0.0794,0.0649,205.532,audio_features,6Zm6AcAR9Gdc3gY4CLqDZK,258641,4,Dark Trap,Jack
0.761,0.557,10,-6.872,0,0.14,0.341,0.0,0.162,0.73,196.686,audio_features,0VB3eOmC4Q2LXXEJax00bB,175569,4,Underground Rap,Young Boy
0.704,0.423,8,-9.24,1,0.0598,0.612,0.0,0.0934,0.154,119.883,audio_features,0JjYVljGdovJzADIgG7X74,158502,4,Emo,Papa
0.515,0.827,1,-5.707,1,0.231,0.00145,0.0,0.304,0.384,159.942,audio_features,1QSQ3xAN6LFxJJV0hdTJp8,112939,3,Trap Metal,Lone Ranger
0.861,0.567,1,-6.276,1,0.0521,0.0117,0.000266,0.0737,0.89,134.038,audio_features,5Ry83hJBcoQpVI9IF7kaL0,158436,4,Underground Rap,Black 2
0.717,0.76,9,-4.892,1,0.164,0.786,0.000188,0.107,0.669,212.64,audio_features,4hiNSVDrVkcrd0BrOME3HX,210861,4,RnB,Mr. Clean
0.612,0.708,2,-10.001,1,0.0383,0.00579,0.257,0.433,0.181,146.802,audio_features,3G8RJEaLYRhYQcF2nYTt6B,189646,4,Dark Trap,Umbrella Surfer
0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,audio_features,10lT3pp9QERGOWiIzLx4We,548253,4,Emo,Jesus of Suburbia
0.763,0.507,5,-11.026,1,0.0443,0.151,0.000691,0.16,0.32,219.984,audio_features,1YMDkf4p153rsj5GVv8fUV,157153,4,Dark Trap,But This Is the End
0.461,0.907,1,-4.784,1,0.0601,0.021,0.0,0.145,0.429,201.926,audio_features,2eJyQI0nr69AtxHsXf5wZj,194267,4,Emo,The Mixed Tape
0.777,0.782,1,-8.266,1,0.144,0.299,0.0338,0.36,0.678,154.928,audio_features,4ifpfGP3vwHUUzNt9VQ8Sf,145634,4,Underground Rap,Trap Hot
0.879,0.73,11,-4.369,0,0.164,0.114,0.0,0.241,0.885,199.85,audio_features,39YovPslPCXbFYhlYjsZ2Y,213227,4,RnB,Don't Mess With My Man (feat. Brian Casey & Brandon Casey)
0.714,0.503,11,-8.195,0,0.0382,0.096,0.945,0.132,0.278,119.995,audio_features,00vwirN6vbarOFMDlUCy9g,290000,4,Dark Trap,Hurt
0.701,0.679,8,-8.503,1,0.331,0.0816,0.0,0.308,0.839,171.974,audio_features,7pE4rRTS8XFDEapbj09uGI,128352,4,Underground Rap,A-1 Since Day 1
0.783,0.474,9,-7.123,1,0.0932,0.0995,0.106,0.155,0.0818,141.004,audio_features,64BBvp4VTL001ete3rWYee,221277,4,Underground Rap,GOD BLESS THE RATCHETS
